12 0 1 0 10 	6749.97809123	0.06446030	2
12 0 1 0 11 	6758.46634150	0.06398000	1
12 0 1 0 12 	6767.72833737	0.06434030	2
12 0 1 0 13 	6777.75977836	0.06410000	1
12 0 1 0 14 	6788.56404028	0.06422030	2
12 0 1 0 15 	6800.14002955	0.06410000	2
12 0 1 0 16 	6812.48600025	0.06422030	2
12 0 1 0 17 	6825.60314481	0.06422000	2
12 0 1 0 18 	6839.49271148	0.06422030	2
12 0 1 0 21 	6885.78613844	0.06422140	2
12 0 1 0 22 	6902.75997028	0.06422180	2
12 0 1 0 23 	6920.50310674	0.06434220	1
12 0 1 0 24 	6939.01838379	0.06422270	2
12 0 1 0 26 	6978.35958219	0.06434270	2
12 0 1 0 29 	7043.14976265	0.06446337	2
12 0 1 0 30 	7066.28571425	0.06458270	2
12 0 1 0 31 	7090.19410399	0.06658337	1
12 0 1 0 33 	7140.31653143	0.06658337	2
12 0 1 0 34 	7166.53227034	0.06482270	2
12 0 1 0 35 	7193.51875521	0.06670337	2
12 0 1 0 36 	7221.27285053	0.06494270	2
12 0 1 0 39 	7309.15371040	0.06706337	1
12 0 1 0 40 	7339.98052779	0.06518270	2
12 0 1 0 42 	7403.95188706	0.06530270	2
12 0 1 0 44 	7470.99256671	0.06542270	2
12 0 1 0 45 	7505.66844213	0.06918337	2
12 0 1 0 47 	7577.31293934	0.06930337	2
12 0 1 0 48 	7614.28918953	0.06566270	2
10 0 11 0 1 	6290.18973835	0.06150000	1
10 0 11 0 2 	6291.75243396	0.06494030	2
10 0 11 0 3 	6294.08959474	0.06150000	2
10 0 11 0 4 	6297.20778772	0.06482030	1
10 0 11 0 5 	6301.10903517	0.06162000	2
10 0 11 0 6 	6305.78781429	0.06470030	2
10 0 11 0 7 	6311.24659483	0.06174000	2
10 0 11 0 8 	6317.48521833	0.06458030	2
10 0 11 0 9 	6324.50443723	0.06186000	2
10 0 11 0 10 	6332.29879581	0.06458030	1
10 0 11 0 11 	6340.87980402	0.06198000	1
10 0 11 0 13 	6360.37634150	0.06398000	1
10 0 11 0 14 	6371.29128809	0.06434030	1
10 0 11 0 15 	6382.98707836	0.06410000	1
10 0 11 0 16 	6395.46409246	0.06422030	1
10 0 11 0 18 	6422.75480805	0.06422030	1
10 0 11 0 19 	6437.56850887	0.06422060	1
10 0 11 0 20 	6453.16103144	0.06372180	2
10 0 11 0 21 	6469.53461723	0.06372220	2
10 0 11 0 22 	6486.68739351	0.06372270	2
10 0 11 0 23 	6504.61942328	0.06422220	1
10 0 11 0 24 	6523.32948114	0.06384270	2
10 0 11 0 26 	6563.08905345	0.06396270	2
10 0 11 0 28 	6605.96425068	0.06408270	2
10 0 11 0 29 	6628.57116630	0.06446337	2
10 0 11 0 31 	6676.12099214	0.06646337	1
10 0 11 0 32 	6701.06193758	0.06432270	2
10 0 11 0 33 	6726.78428044	0.06620337	2
10 0 11 0 34 	6753.28354570	0.06444270	2
10 0 11 0 35 	6780.56248458	0.06632337	2
10 0 11 0 36 	6808.61879063	0.06456270	2
10 0 11 0 37 	6837.45454053	0.06644337	2
10 0 11 0 38 	6867.06834328	0.06468270	2
10 0 11 0 40 	6928.63115798	0.06480270	2
10 0 11 0 41 	6960.58015562	0.06668337	2
10 0 11 0 42 	6993.30486629	0.06530270	1
10 0 11 0 43 	7026.81380831	0.06718337	2
10 0 11 0 44 	7061.09411243	0.06504270	2
12 0 1 0 4 	6715.24903736	0.06494030	1
12 0 1 0 5 	6719.10815113	0.06162000	1
12 0 1 0 19 	6854.15330887	0.06422060	1
12 0 1 0 25 	6958.30340674	0.06434220	1
12 0 1 0 27 	6999.18519730	0.06446220	1
12 0 1 0 28 	7020.78198747	0.06446270	1
12 0 1 0 32 	7114.86954973	0.06470270	1
12 0 1 0 37 	7249.79895156	0.06682337	1
12 0 1 0 38 	7279.09231478	0.06506270	1
12 0 1 0 41 	7371.58491040	0.06706337	1
12 0 1 0 43 	7437.09012016	0.06718337	1
12 0 1 0 46 	7541.10522558	0.06554270	1
12 0 1 0 51 	7729.82421464	0.06954337	1
12 0 4 0 0 	6851.79053055	0.06506030	1
12 0 4 0 1 	6852.56685667	0.06150000	2
12 0 4 0 2 	6854.11973396	0.06494030	2
12 0 4 0 3 	6856.44604474	0.06150000	2
12 0 4 0 4 	6859.55451254	0.06482030	2
12 0 4 0 5 	6863.43393517	0.06162000	2
12 0 4 0 6 	6868.09171429	0.06470030	2
12 0 4 0 7 	6873.52634483	0.06174000	2
12 0 4 0 8 	6879.73621833	0.06458030	2
12 0 4 0 9 	6886.72073723	0.06186000	2
12 0 4 0 11 	6903.02302276	0.06198000	2
12 0 4 0 12 	6912.33818809	0.06434030	1
12 0 4 0 13 	6922.42977836	0.06410000	1
12 0 4 0 14 	6933.29359028	0.06422030	2
12 0 4 0 15 	6944.93587955	0.06410000	2
12 0 4 0 16 	6957.35350025	0.06422030	2
12 0 4 0 17 	6970.54704481	0.06422000	2
12 0 4 0 18 	6984.51666148	0.06422030	2
12 0 4 0 19 	6999.26085360	0.06422140	1
12 0 4 0 20 	7014.78108240	0.06422100	2
12 0 4 0 21 	7031.07478844	0.06422140	2
12 0 4 0 22 	7048.14532028	0.06422180	2
12 0 4 0 23 	7065.99071501	0.06422220	2
12 0 4 0 24 	7084.61083379	0.06422270	2
12 0 4 0 25 	7104.00635202	0.06434220	2
12 0 4 0 26 	7124.17728219	0.06434270	2
12 0 4 0 28 	7166.83907878	0.06458270	1
12 0 4 0 29 	7189.33371265	0.06446337	2
12 0 4 0 30 	7212.60014973	0.06470270	1
12 0 4 0 31 	7236.64270399	0.06658337	1
12 0 4 0 32 	7261.45665440	0.06482270	1
12 0 4 0 34 	7313.40787034	0.06482270	2
12 0 4 0 35 	7340.54665521	0.06670337	2
12 0 4 0 36 	7368.45500053	0.06494270	2
12 0 4 0 39 	7456.82128413	0.06694337	2
12 0 4 0 27 	7145.12119730	0.06446220	1
12 0 4 0 38 	7426.59221478	0.06506270	1
12 0 4 0 40 	7487.82788929	0.06518270	1
10 0 10 0 1 	6205.46355667	0.06100000	2
10 0 10 0 2 	6207.02843396	0.06444030	2
10 0 10 0 3 	6209.37585113	0.06112000	1
10 0 10 0 6 	6221.11416429	0.06420030	2
10 0 10 0 10 	6247.71644123	0.06396030	2
10 0 10 0 11 	6256.32292276	0.06148000	2
10 0 10 0 12 	6265.71003737	0.06384030	2
10 0 10 0 13 	6275.88287836	0.06360000	1
10 0 10 0 17 	6324.38034481	0.06372000	2
10 0 10 0 19 	6353.32033123	0.06372060	2
10 0 10 0 20 	6368.96163240	0.06372100	2
10 0 10 0 21 	6385.38553844	0.06372140	2
10 0 10 0 22 	6402.58997028	0.06372180	2
10 0 10 0 23 	6420.57400674	0.06384220	1
10 0 10 0 24 	6439.33953379	0.06372270	2
10 0 10 0 25 	6458.88650202	0.06384220	2
10 0 10 0 26 	6479.21423219	0.06384270	2
10 0 10 0 27 	6500.32151523	0.06396220	2
10 0 10 0 28 	6522.20983312	0.06396270	2
10 0 10 0 29 	6544.87686265	0.06396337	2
10 0 10 0 30 	6568.32396425	0.06408270	2
10 0 10 0 31 	6592.55244807	0.06596337	2
10 0 10 0 32 	6617.55870206	0.06420270	2
10 0 10 0 33 	6643.34508143	0.06608337	2
10 0 10 0 34 	6669.90807034	0.06432270	2
10 0 10 0 35 	6697.25510521	0.06620337	2
10 0 10 0 37 	6754.28025470	0.06632337	2
10 0 10 0 38 	6783.95900203	0.06456270	2
10 0 10 0 39 	6814.41858413	0.06644337	2
10 0 10 0 40 	6845.65357779	0.06468270	2
10 0 10 0 41 	6877.66702016	0.06668337	1
10 0 10 0 42 	6910.45923706	0.06480270	2
10 0 10 0 44 	6978.37301671	0.06492270	2
10 0 10 0 45 	7013.49804213	0.06868337	2
10 0 10 0 46 	7049.39427056	0.06504270	2
10 0 10 0 47 	7086.07251970	0.06892337	1
10 0 10 0 4 	6212.50833736	0.06444030	1
10 0 10 0 5 	6216.41935113	0.06112000	1
10 0 10 0 7 	6226.59061921	0.06124000	1
10 0 10 0 8 	6232.84944086	0.06420030	1
10 0 10 0 9 	6239.89237044	0.06136000	1
10 0 10 0 14 	6286.83298809	0.06384030	1
10 0 10 0 15 	6298.56637836	0.06360000	1
10 0 10 0 16 	6311.08189246	0.06372030	1
10 0 10 0 18 	6338.46130805	0.06372030	1
10 0 10 0 43 	6944.02862016	0.06668337	1
10 0 11 0 25 	6542.81729730	0.06396220	1
10 0 11 0 27 	6584.13693316	0.06396337	1
10 0 11 0 30 	6651.95504973	0.06420270	1
10 0 11 0 39 	6897.46981040	0.06656337	1
10 0 11 0 45 	7096.15715899	0.06880337	1
10 0 11 0 46 	7131.99487056	0.06504270	2
10 0 11 0 48 	7206.00496352	0.06528270	1
10 0 11 0 49 	7244.18001464	0.06904337	1
10 0 11 0 50 	7283.12801353	0.06540270	1
10 0 11 0 51 	7322.85560627	0.06916337	1
10 0 11 0 52 	7363.36402599	0.06552270	1
10 0 11 0 53 	7404.65012626	0.06928337	1
10 0 11 0 47 	7168.61415899	0.06880337	1
10 0 12 0 8 	6406.62444086	0.06420030	1
10 0 12 0 10 	6421.53459581	0.06408030	1
10 0 12 0 11 	6430.16590402	0.06148000	1
10 0 12 0 12 	6439.57638666	0.06396030	1
10 0 12 0 13 	6449.77274150	0.06348000	1
10 0 12 0 14 	6460.75088809	0.06384030	1
10 0 12 0 15 	6472.51287836	0.06360000	1
10 0 12 0 17 	6498.38538075	0.06372000	1
10 0 12 0 18 	6512.49450805	0.06372030	1
10 0 12 0 19 	6527.38900887	0.06372060	1
10 0 12 0 21 	6559.52475360	0.06372140	1
10 0 12 0 23 	6594.79232328	0.06372220	1
10 0 12 0 25 	6633.19130674	0.06384220	1
10 0 12 0 26 	6653.56557691	0.06384270	1
10 0 12 0 27 	6674.72459730	0.06396220	1
10 0 12 0 29 	6719.37693316	0.06396337	1
10 0 12 0 30 	6742.89217878	0.06408270	1
10 0 12 0 32 	6792.25694973	0.06420270	1
10 0 12 0 33 	6818.11210399	0.06608337	1
10 0 12 0 34 	6844.74875440	0.06432270	1
10 0 12 0 35 	6872.17325886	0.06620337	1
10 0 12 0 36 	6900.37558628	0.06444270	1
12 0 2 0 12 	6799.17348666	0.06396030	1
12 0 2 0 13 	6809.32584150	0.06348000	1
12 0 2 0 14 	6820.25728809	0.06384030	1
12 0 2 0 15 	6831.96837836	0.06360000	1
12 0 2 0 17 	6857.73658075	0.06372000	1
12 0 2 0 18 	6871.78650805	0.06372030	1
12 0 2 0 19 	6886.61760887	0.06372060	1
